File created2022-08-31 20:09:07,226 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:09:07] "GET / HTTP/1.1" 200 1035 0.007999
2022-08-31 20:42:02,452 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:42:02] "GET / HTTP/1.1" 200 18331 0.006006
2022-08-31 20:42:02,482 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:42:02] "GET /css/bootstrap.min.css HTTP/1.1" 304 148 0.002001
2022-08-31 20:42:02,485 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:42:02] "GET /css/style.css HTTP/1.1" 304 140 0.001998
2022-08-31 20:42:02,487 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:42:02] "GET /js/bootstrap.bundle.js HTTP/1.1" 304 150 0.001000
2022-08-31 20:53:03,755 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:53:03] "GET / HTTP/1.1" 200 19372 0.006997
2022-08-31 20:53:03,782 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:53:03] "GET /css/bootstrap.min.css HTTP/1.1" 200 194946 0.003011
2022-08-31 20:53:03,786 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:53:03] "GET /css/style.css HTTP/1.1" 200 336 0.001998
2022-08-31 20:53:03,792 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:53:03] "GET /js/bootstrap.bundle.js HTTP/1.1" 200 207346 0.005006
2022-08-31 20:53:03,797 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:53:03] "GET /js/jquery-3-6-1.js HTTP/1.1" 200 89922 0.003000
2022-08-31 20:53:03,870 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:53:03] "GET /css/bootstrap.min.css.map HTTP/1.1" 200 521711 0.006006
2022-08-31 20:53:03,902 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:53:03] "GET /js/bootstrap.bundle.js.map HTTP/1.1" 200 449135 0.003999
2022-08-31 20:53:48,399 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:53:48] "GET / HTTP/1.1" 200 19406 0.004997
2022-08-31 20:53:48,433 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:53:48] "GET /css/bootstrap.min.css HTTP/1.1" 200 194946 0.003998
2022-08-31 20:53:48,438 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:53:48] "GET /css/style.css HTTP/1.1" 200 336 0.002999
2022-08-31 20:53:48,448 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:53:48] "GET /js/jquery-3-6-1.js HTTP/1.1" 200 89922 0.004002
2022-08-31 20:53:48,553 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:53:48] "GET /css/bootstrap.min.css.map HTTP/1.1" 200 521711 0.006010
2022-08-31 20:53:48,755 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:53:48] "GET /js/bootstrap.bundle.js HTTP/1.1" 200 207346 0.316068
2022-08-31 20:53:48,837 - __main__ - 1226 - INFO - 192.168.0.121 - - [2022-08-31 20:53:48] "GET /js/bootstrap.bundle.js.map HTTP/1.1" 200 449135 0.006001
2022-08-31 20:53:52,196 - __main__ - 1449 - ERROR - Exception on /index.html [POST]
Traceback (most recent call last):
  File "C:\Users\Alexa\anaconda3\envs\Infoling2\lib\site-packages\flask\app.py", line 2073, in wsgi_app
    response = self.full_dispatch_request()
